specimen_no,record_type,flags,occurrence_no,reid_no,collection_no,specimen_id,is_type,specimen_side,specimen_part,specimen_sex,n_measured,measurement_source,magnification,comments,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,max_ma,min_ma,reference_no
80436,spm,,565780,0,,JME SCh 200,holotype,right,tibia,,1,table,,,n. gen. Juravenator n. sp. starki,species,72321,,Juravenator starki,species,72321,155.7,150.8,16916
80437,spm,,487805,0,,AMNH 619,holotype,,skull,,1,,,,n. gen. Ornitholestes n. sp. hermanni,species,55484,,Ornitholestes hermanni,species,55484,157.3,145,9630
80438,spm,,487805,0,,AMNH 619,holotype,,radius,,1,,,,n. gen. Ornitholestes n. sp. hermanni,species,55484,,Ornitholestes hermanni,species,55484,157.3,145,9630
80439,spm,,639671,18970,,SBA-SA 163760,holotype,,skull,,1,,,,n. gen. Scipionyx n. sp. samniticus,species,57428,,Scipionyx samniticus,species,57428,112.03,109,10513
80440,spm,,639671,18970,,SBA-SA 163760,holotype,,scapula,,1,,,,n. gen. Scipionyx n. sp. samniticus,species,57428,,Scipionyx samniticus,species,57428,112.03,109,10513
80441,spm,,639671,18970,,SBA-SA 163760,holotype,,coracoid,,1,,,,n. gen. Scipionyx n. sp. samniticus,species,57428,,Scipionyx samniticus,species,57428,112.03,109,10513
80442,spm,,639671,18970,,SBA-SA 163760,holotype,,humerus,,1,,,,n. gen. Scipionyx n. sp. samniticus,species,57428,,Scipionyx samniticus,species,57428,112.03,109,10513
80443,spm,,639671,18970,,SBA-SA 163760,holotype,,radius,,1,,,,n. gen. Scipionyx n. sp. samniticus,species,57428,,Scipionyx samniticus,species,57428,112.03,109,10513
80444,spm,,639671,18970,,SBA-SA 163760,holotype,,ulna,,1,,,,n. gen. Scipionyx n. sp. samniticus,species,57428,,Scipionyx samniticus,species,57428,112.03,109,10513
80445,spm,,639671,18970,,SBA-SA 163760,holotype,,femur,,1,,,,n. gen. Scipionyx n. sp. samniticus,species,57428,,Scipionyx samniticus,species,57428,112.03,109,10513
80446,spm,,906342,0,,BMNH A1588,holotype,,tibiotarsus,,1,,,,n. gen. Bradycneme n. sp. draculae,species,67359,nomen dubium,Troodontidae,family,54468,83.5,66,14314
80450,spm,,880423,0,,IVPP V12638,holotype,,humerus,,1,,,,n. gen. Yixianosaurus n. sp. longimanus,species,68235,,Yixianosaurus longimanus,species,68235,130,122.46,14916
80451,spm,,880423,0,,IVPP V12638,holotype,,radius,,1,,,,n. gen. Yixianosaurus n. sp. longimanus,species,68235,,Yixianosaurus longimanus,species,68235,130,122.46,14916
80452,spm,,880423,0,,IVPP V12638,holotype,,ulna,,1,,,,n. gen. Yixianosaurus n. sp. longimanus,species,68235,,Yixianosaurus longimanus,species,68235,130,122.46,14916
80453,spm,,880423,0,,IVPP V12638,holotype,,ulna,,1,,,,n. gen. Yixianosaurus n. sp. longimanus,species,68235,,Yixianosaurus longimanus,species,68235,130,122.46,14916
80461,spm,,796323,0,,MUCPv 54,holotype,,scapula,,1,,,,n. gen. Alvarezsaurus n. sp. calvoi,species,64775,,Alvarezsaurus calvoi,species,64775,86.3,83.6,12794
80462,spm,,484410,13418,,PVPH 37,holotype,,humerus,,1,text,,,n. gen. Patagonykus n. sp. puertai,species,64773,,Patagonykus puertai,species,64773,93.5,85.8,12811
80463,spm,,484410,13418,,PVPH 37,holotype,,ulna,,1,text,,,n. gen. Patagonykus n. sp. puertai,species,64773,,Patagonykus puertai,species,64773,93.5,85.8,12811
80464,spm,,484410,13418,,PVPH 37,holotype,,femur,,1,text,,,n. gen. Patagonykus n. sp. puertai,species,64773,,Patagonykus puertai,species,64773,93.5,85.8,12811
80465,spm,,484410,13418,,PVPH 37,holotype,,tibia,,1,text,,,n. gen. Patagonykus n. sp. puertai,species,64773,,Patagonykus puertai,species,64773,93.5,85.8,12811
80466,spm,,1066198,0,,IVPP V17608,holotype,,femur,,1,table,,,n. gen. Linhenykus n. sp. monodactylus,species,175494,,Linhenykus monodactylus,species,175494,83.6,72.1,34900
80467,spm,,1066198,0,,IVPP V17608,holotype,,tibia,,1,table,,,n. gen. Linhenykus n. sp. monodactylus,species,175494,,Linhenykus monodactylus,species,175494,83.6,72.1,34900
80468,spm,,854418,0,,XMDFEC V0011,holotype,,femur,,1,table,,,n. gen. Xixianykus n. sp. zhangi,species,165128,,Xixianykus zhangi,species,165128,89.3,83.6,32350
80469,spm,,854418,0,,XMDFEC V0011,holotype,,tibiotarsus,,1,table,,,n. gen. Xixianykus n. sp. zhangi,species,165128,,Xixianykus zhangi,species,165128,89.3,83.6,32350
80470,spm,,283992,0,,PIN 4487/25,holotype,,femur,,1,table,,,n. gen. Parvicursor n. sp. remotus,species,68183,,Parvicursor remotus,species,68183,83.5,70.6,7467
80471,spm,,283992,0,,PIN 4487/25,holotype,,tibiotarsus,,1,table,,,n. gen. Parvicursor n. sp. remotus,species,68183,,Parvicursor remotus,species,68183,83.5,70.6,7467
80472,spm,,283992,0,,PIN 4487/25,holotype,,fibual,,1,table,,,n. gen. Parvicursor n. sp. remotus,species,68183,,Parvicursor remotus,species,68183,83.5,70.6,7467
80473,spm,,796106,0,,RTMP 2001.45.91,holotype,,ulna,,1,table,,,n. gen. Albertonykus n. sp. borealis,species,140788,,Albertonykus borealis,species,140788,70.6,66,29124
80474,spm,,796106,0,,RTMP 2000.45.98,paratype,,tibia,,1,table,,,n. gen. Albertonykus n. sp. borealis,species,140788,,Albertonykus borealis,species,140788,70.6,66,29124
80475,spm,,905414,23685,,BMNH A4359,holotype,,tibiotarsus,,1,,,,n. gen. Heptasteornis n. sp. andrewsi,species,67360,nomen dubium,Troodontidae,family,54468,83.5,66,14314
80476,spm,,905414,23685,,BMNH A1528,paratype,,tibiotarsus,,1,,,,n. gen. Heptasteornis n. sp. andrewsi,species,67360,nomen dubium,Troodontidae,family,54468,83.5,66,14314
80477,spm,,389060,13155,,IGM 100/975,holotype,,humerus,,1,,,,n. gen. Shuvuuia n. sp. deserti,species,66044,,Shuvuuia deserti,species,66044,83.6,72.1,13618
80478,spm,,809197,0,,MPC 100/24,holotype,,skull,,1,,,incomplete skull,n. gen. Ceratonykus n. sp. oculatus,species,145605,,Ceratonykus oculatus,species,145605,83.5,70.6,29706
80479,spm,,646266,0,,IGM N107/6,holotype,,scapula,,1,,,,n. gen. Mononychus n. sp. olecranus,species,67287,recombined as,Mononykus olecranus,species,67287,72.1,66,14286
80480,spm,,646266,0,,IGM N107/6,holotype,,humerus,,1,,,,n. gen. Mononychus n. sp. olecranus,species,67287,recombined as,Mononykus olecranus,species,67287,72.1,66,14286
80481,spm,,646266,0,,IGM N107/6,holotype,,radius,,1,,,,n. gen. Mononychus n. sp. olecranus,species,67287,recombined as,Mononykus olecranus,species,67287,72.1,66,14286
80482,spm,,646266,0,,IGM N107/6,holotype,,femur,,1,,,,n. gen. Mononychus n. sp. olecranus,species,67287,recombined as,Mononykus olecranus,species,67287,72.1,66,14286
80483,spm,,646266,0,,IGM N107/6,holotype,,femur,,1,,,,n. gen. Mononychus n. sp. olecranus,species,67287,recombined as,Mononykus olecranus,species,67287,72.1,66,14286
80484,spm,,646266,0,,IGM N107/6,holotype,,tibiotarsus,,1,,,,n. gen. Mononychus n. sp. olecranus,species,67287,recombined as,Mononykus olecranus,species,67287,72.1,66,14286
80485,spm,,646266,0,,IGM N107/6,holotype,,scapula,,1,,,,n. gen. Mononychus n. sp. olecranus,species,67287,recombined as,Mononykus olecranus,species,67287,72.1,66,14286
80486,spm,,646266,0,,IGM N107/6,holotype,,humerus,,1,,,,n. gen. Mononychus n. sp. olecranus,species,67287,recombined as,Mononykus olecranus,species,67287,72.1,66,14286
80487,spm,,646266,0,,IGM N107/6,holotype,,radius,,1,,,,n. gen. Mononychus n. sp. olecranus,species,67287,recombined as,Mononykus olecranus,species,67287,72.1,66,14286
80488,spm,,592562,0,,LH 7777,holotype,,skull,,1,,,,n. gen. Pelecanimimus n. sp. polyodon,species,64118,,Pelecanimimus polyodon,species,64118,130,125.45,12449
80489,spm,,513561,32465,,IGM 100/29,holotype,,skull,,1,table,,,n. gen. Harpymimus n. sp. okladnikovi,species,66670,,Harpymimus okladnikovi,species,66670,109,99.6,13913
80490,spm,,513561,32465,,IGM 100/29,holotype,,scapula,,1,table,,,n. gen. Harpymimus n. sp. okladnikovi,species,66670,,Harpymimus okladnikovi,species,66670,109,99.6,13913
80491,spm,,513561,32465,,IGM 100/29,holotype,,humerus,,1,table,,,n. gen. Harpymimus n. sp. okladnikovi,species,66670,,Harpymimus okladnikovi,species,66670,109,99.6,13913
80492,spm,,513561,32465,,IGM 100/29,holotype,,radius,,1,table,,,n. gen. Harpymimus n. sp. okladnikovi,species,66670,,Harpymimus okladnikovi,species,66670,109,99.6,13913
80493,spm,,513561,32465,,IGM 100/29,holotype,,ulna,,1,table,,,n. gen. Harpymimus n. sp. okladnikovi,species,66670,,Harpymimus okladnikovi,species,66670,109,99.6,13913
80494,spm,,984394,0,,NGMC 97-4-002,holotype,,scapula,,1,table,,,n. gen. Shenzhousaurus n. sp. orientalis,species,68334,,Shenzhousaurus orientalis,species,68334,130,122.46,14983
80495,spm,,984394,0,,NGMC 97-4-002,holotype,,femur,,1,table,,,n. gen. Shenzhousaurus n. sp. orientalis,species,68334,,Shenzhousaurus orientalis,species,68334,130,122.46,14983
80496,spm,,810685,0,,FRDC-GS GJ (06) 01-18,holotype,,scapula,,1,text,,,n. gen. Beishanlong n. sp. grandis,species,146118,,Beishanlong grandis,species,146118,125,113,29792
80497,spm,,810685,0,,FRDC-GS GJ (06) 01-18,holotype,,coracoid,,1,text,,,n. gen. Beishanlong n. sp. grandis,species,146118,,Beishanlong grandis,species,146118,125,113,29792
80498,spm,,810685,0,,FRDC-GS GJ (06) 01-18,holotype,,humerus,,1,text,,,n. gen. Beishanlong n. sp. grandis,species,146118,,Beishanlong grandis,species,146118,125,113,29792
80499,spm,,810685,0,,FRDC-GS GJ (06) 01-18,holotype,,radius,,1,text,,,n. gen. Beishanlong n. sp. grandis,species,146118,,Beishanlong grandis,species,146118,125,113,29792
80500,spm,,810685,0,,FRDC-GS GJ (06) 01-18,holotype,,ulna,,1,text,,,n. gen. Beishanlong n. sp. grandis,species,146118,,Beishanlong grandis,species,146118,125,113,29792
80501,spm,,810685,0,,FRDC-GS GJ (06) 01-18,holotype,,femur,,1,text,,,n. gen. Beishanlong n. sp. grandis,species,146118,,Beishanlong grandis,species,146118,125,113,29792
80502,spm,,810685,0,,FRDC-GS GJ (06) 01-18,holotype,,tibia,,1,text,,,n. gen. Beishanlong n. sp. grandis,species,146118,,Beishanlong grandis,species,146118,125,113,29792
80503,spm,,810685,0,,FRDC-GS GJ (06) 01-18,holotype,,fibual,,1,text,,,n. gen. Beishanlong n. sp. grandis,species,146118,,Beishanlong grandis,species,146118,125,113,29792
80504,spm,,810685,0,,FRDC-GS GJ (06) 01-18,holotype,,coracoid,,1,text,,,n. gen. Beishanlong n. sp. grandis,species,146118,,Beishanlong grandis,species,146118,125,113,29792
80505,spm,,804049,0,,GIN 100/13,holotype,,skull,,1,table,,,n. gen. Garudimimus n. sp. brevipes,species,57267,,Garudimimus brevipes,species,57267,100.5,83.6,29489
80506,spm,,804049,0,,GIN 100/13,holotype,,femur,,1,table,,,n. gen. Garudimimus n. sp. brevipes,species,57267,,Garudimimus brevipes,species,57267,100.5,83.6,29489
80507,spm,,804049,0,,GIN 100/13,holotype,,tibia,,1,table,,,n. gen. Garudimimus n. sp. brevipes,species,57267,,Garudimimus brevipes,species,57267,100.5,83.6,29489
80508,spm,,804049,0,,GIN 100/13,holotype,,fibula,,1,table,,,n. gen. Garudimimus n. sp. brevipes,species,57267,,Garudimimus brevipes,species,57267,100.5,83.6,29489
80509,spm,,914468,0,,HGM 41HIII-0106,holotype,,tibia,,1,text,,,n. gen. Qiupalong n. sp. henanensis,species,176038,,Qiupalong henanensis,species,176038,100.5,66,34984
80511,spm,,513562,0,,SPS GIN AN MPR 100/300,holotype,,humerus,,1,,,,n. gen. Anserimimus n. sp. planinychus,species,66672,,Anserimimus planinychus,species,66672,72.1,66,13914
80512,spm,,513562,0,,SPS GIN AN MPR 100/300,holotype,,radius,,1,,,,n. gen. Anserimimus n. sp. planinychus,species,66672,,Anserimimus planinychus,species,66672,72.1,66,13914
80513,spm,,467017,0,,ROM 840,,,skull,,1,table,,,Struthiomimus n. sp. samueli,species,57271,subjective synonym of,Ornithomimus edmontonicus,species,63438,83.5,70.6,10409
80514,spm,,467017,0,,ROM 840,,,scapula,,1,table,,,Struthiomimus n. sp. samueli,species,57271,subjective synonym of,Ornithomimus edmontonicus,species,63438,83.5,70.6,10409
80515,spm,,467017,0,,ROM 840,,,humerus,,1,table,,,Struthiomimus n. sp. samueli,species,57271,subjective synonym of,Ornithomimus edmontonicus,species,63438,83.5,70.6,10409
80516,spm,,467017,0,,ROM 840,,,radius,,1,table,,,Struthiomimus n. sp. samueli,species,57271,subjective synonym of,Ornithomimus edmontonicus,species,63438,83.5,70.6,10409
80517,spm,,467017,0,,ROM 840,,,ulna,,1,table,,,Struthiomimus n. sp. samueli,species,57271,subjective synonym of,Ornithomimus edmontonicus,species,63438,83.5,70.6,10409
80518,spm,,404787,10622,,IGM 100/11,holotype,,skull,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80519,spm,,404787,10622,,IGM 100/11,holotype,,scapula,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80520,spm,,404787,10622,,IGM 100/11,holotype,,humerus,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80521,spm,,404787,10622,,IGM 100/11,holotype,,radius,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80522,spm,,404787,10622,,IGM 100/11,holotype,,ulna,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80523,spm,,404787,10622,,IGM 100/11,holotype,,femur,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80524,spm,,404787,10622,,IGM 100/11,holotype,,tibiotarsus,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80525,spm,,404787,10622,,IGM 100/11,holotype,,fibula,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80526,spm,,404787,10622,,IGM 100/10,paratype,,skull,,1,table,,juvenile,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80527,spm,,404787,10622,,IGM 100/10,paratype,,femur,,1,table,,juvenile,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80528,spm,,404787,10622,,IGM 100/10,paratype,,tibia,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80529,spm,,404787,10622,,IGM 100/10,paratype,,fibula,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80530,spm,,404787,10622,,ZPAL MgD-I/1,paratype,,skull,,1,table,,juvenile,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80531,spm,,404787,10622,,ZPAL MgD-I/1,paratype,,femur,,1,table,,juvenile,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80532,spm,,404787,10622,,ZPAL MgD-I/1,paratype,,tibiotarsus,,1,table,,juvenile,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80533,spm,,404787,10622,,ZPAL MgD-I/1,paratype,,fibula,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80534,spm,,404787,10622,,ZPAL MgD-I/8,paratype,,femur,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80535,spm,,404787,10622,,ZPAL MgD-I/8,paratype,,tibiotarsus,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80536,spm,,404787,10622,,ZPAL MgD-I/8,paratype,,fibula,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80537,spm,,404787,10622,,ZPAL MgD-I/32,paratype,,femur,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80538,spm,,404787,10622,,ZPAL MgD-I/32,paratype,,tibiotarsus,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80539,spm,,404787,10622,,ZPAL MgD-I/32,paratype,,fibula,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80540,spm,,404787,10622,,ZPAL MgD-I/94,paratype,,radius,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80541,spm,,404787,10622,,ZPAL MgD-I/94,paratype,,ulna,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80542,spm,,404787,10622,,ZPAL MgD-I/94,paratype,,femur,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80543,spm,,404787,10622,,ZPAL MgD-I/94,paratype,,tibia,,1,table,,,Gallimimus bullatus,species,57265,,Gallimimus bullatus,species,57265,83.6,66,9906
80545,spm,,495801,15769,,UMNH VP 12279,paratype,,scapula,,1,,,,n. gen. Falcarius n. sp. utahensis,species,65780,,Falcarius utahensis,species,65780,129.4,125,13444
80546,spm,,495801,15769,,UMNH VP 12280,paratype,,scapula,,1,,,,n. gen. Falcarius n. sp. utahensis,species,65780,,Falcarius utahensis,species,65780,129.4,125,13444
80547,spm,,495801,15769,,UMNH VP 12284,paratype,,humerus,,1,,,,n. gen. Falcarius n. sp. utahensis,species,65780,,Falcarius utahensis,species,65780,129.4,125,13444
80548,spm,,495801,15769,,UMNH VP 12287,paratype,,ulna,,1,,,,n. gen. Falcarius n. sp. utahensis,species,65780,,Falcarius utahensis,species,65780,129.4,125,13444
80549,spm,,495801,15769,,UMNH VP 12289,paratype,,radius,,1,,,,n. gen. Falcarius n. sp. utahensis,species,65780,,Falcarius utahensis,species,65780,129.4,125,13444
80553,spm,,811555,0,,LH V0002,holotype,,humerus,,1,table,,,n. gen. Erliansaurus n. sp. bellamanus,species,68374,,Erliansaurus bellamanus,species,68374,83.5,70.6,15002
80554,spm,,811555,0,,LH V0002,holotype,,radius,,1,table,,,n. gen. Erliansaurus n. sp. bellamanus,species,68374,,Erliansaurus bellamanus,species,68374,83.5,70.6,15002
80555,spm,,811555,0,,LH V0002,holotype,,ulna,,1,table,,,n. gen. Erliansaurus n. sp. bellamanus,species,68374,,Erliansaurus bellamanus,species,68374,83.5,70.6,15002
80556,spm,,811555,0,,LH V0002,holotype,,femur,,1,table,,,n. gen. Erliansaurus n. sp. bellamanus,species,68374,,Erliansaurus bellamanus,species,68374,83.5,70.6,15002
80557,spm,,811555,0,,LH V0002,holotype,,tibia,,1,table,,,n. gen. Erliansaurus n. sp. bellamanus,species,68374,,Erliansaurus bellamanus,species,68374,83.5,70.6,15002
80558,spm,,811555,0,,LH V0002,holotype,,fibula,,1,table,,,n. gen. Erliansaurus n. sp. bellamanus,species,68374,,Erliansaurus bellamanus,species,68374,83.5,70.6,15002
80559,spm,,811555,0,,LH V0002,holotype,,scapula,,1,table,,,n. gen. Erliansaurus n. sp. bellamanus,species,68374,,Erliansaurus bellamanus,species,68374,83.5,70.6,15002
80560,spm,,537626,0,,LH V0001,holotype,,humerus,,1,table,,,n. gen. Neimongosaurus n. sp. yangi,species,68372,,Neimongosaurus yangi,species,68372,83.5,70.6,15000
80561,spm,,537626,0,,LH V0001,holotype,,radius,,1,table,,,n. gen. Neimongosaurus n. sp. yangi,species,68372,,Neimongosaurus yangi,species,68372,83.5,70.6,15000
80562,spm,,632009,0,,IGM 100/111,holotype,,skull,,1,table,,,n. gen. Erlikosaurus n. sp. andrewsi,species,66667,,Erlikosaurus andrewsi,species,66667,100.5,83.6,13909
80563,spm,,632009,0,,IGM 100/111,holotype,,humerus,,1,table,,,n. gen. Erlikosaurus n. sp. andrewsi,species,66667,,Erlikosaurus andrewsi,species,66667,100.5,83.6,13909
80568,spm,,716387,0,,FRDC-GSJB-99,holotype,,scapula,,1,text,,,n. gen. Suzhousaurus n. sp. megatherioides,species,112902,,Suzhousaurus megatherioides,species,112902,125,113,26006
80569,spm,,716387,0,,FRDC-GSJB-99,holotype,,humerus,,1,text,,,n. gen. Suzhousaurus n. sp. megatherioides,species,112902,,Suzhousaurus megatherioides,species,112902,125,113,26006
80570,spm,,716387,0,,FRDC-GSJB-99,holotype,,femur,,1,text,,,n. gen. Suzhousaurus n. sp. megatherioides,species,112902,,Suzhousaurus megatherioides,species,112902,125,113,26006
80571,spm,,513606,0,,MSM P2106,holotype,,scapula,,1,,,,n. gen. Nothronychus n. sp. mckinleyi,species,66508,,Nothronychus mckinleyi,species,66508,93.5,89.3,13832
80572,spm,,513606,0,,MSM P2106,holotype,,humerus,,1,,,,n. gen. Nothronychus n. sp. mckinleyi,species,66508,,Nothronychus mckinleyi,species,66508,93.5,89.3,13832
80573,spm,,513606,0,,MSM P2106,holotype,,ulna,,1,,,,n. gen. Nothronychus n. sp. mckinleyi,species,66508,,Nothronychus mckinleyi,species,66508,93.5,89.3,13832
80574,spm,,513606,0,,MSM P2106,holotype,,tibia,,1,,,,n. gen. Nothronychus n. sp. mckinleyi,species,66508,,Nothronychus mckinleyi,species,66508,93.5,89.3,13832
80575,spm,,632008,21895,,UMNH VP 16420,holotype,,scapula,,1,table,,,Nothronychus n. sp. graffami,species,149862,,Nothronychus graffami,species,149862,99.6,89.3,30325
80576,spm,,632008,21895,,UMNH VP 16420,holotype,,coracoid,,1,table,,,Nothronychus n. sp. graffami,species,149862,,Nothronychus graffami,species,149862,99.6,89.3,30325
